gene,baseMean,log2FoldChange,lfcSE,stat,pvalue
PICALM,48.94637742257839,-0.394884052465662,0.1406384575585373,-2.8077956721140893,0.004988186530422
ZFP36,715.4579855987656,0.184617499847993,0.0600041891984121,3.0767435126492524,0.0020927528855223
CMIP,20.43352779033812,-0.8801679268890307,0.2264582205988563,-3.886668033341756,0.0001016295853575
CYBB,247.6832074283908,-0.503252037149801,0.0935792211781362,-5.377818182434079,7.539389539280958e-08
RERE,14.987548884528984,1.142953820240738,0.2256442234206025,5.065291736320073,4.0777537156535045e-07
RAPGEF1,26.37730550942417,-0.7310533644377356,0.1823387689940572,-4.009313918651947,6.089541827274853e-05
FXYD5,720.1077544697218,-0.3417000461491808,0.0459525944173256,-7.435925011022853,1.0383873502856585e-13
RBMS1,89.31907444955147,0.5785089624466002,0.1148903857053766,5.035312214288505,4.770706123045442e-07
TALDO1,726.2418487064342,-0.7639843457999831,0.0639940769209886,-11.938360275799416,7.468092291895134e-33
NUB1,217.69730715976735,2.1110013392333187,0.13851230090132,15.240533335283006,1.9031052345509066e-52
ITGA4,47.98446364150641,0.367812432943927,0.1658649334532187,2.2175418594290544,0.0265860858989609
NINJ1,714.650362862287,0.936449807278386,0.0709908091478421,13.191141480415864,9.86796332092276e-40
TCF12,8.86568063858075,0.2777694656255069,0.2630071974991956,1.056128760987069,0.2909093920039244
BIRC6,20.568834665676675,-0.7216066078689407,0.239577169169558,-3.0120007276579512,0.0025953197540038
RORA,56.701014197014885,-0.0280252570969409,0.1301747178315727,-0.2152895551746194,0.8295415724698302
PCGF5,135.69754410507647,1.586716529128785,0.1379925399111018,11.49856745988578,1.3412295747284712e-30
GNG5,746.4473623389625,0.7620385055929692,0.063165390692107,12.064177823381868,1.6328489882348534e-33
CAMK1D,27.181958063637644,-0.0230754155116528,0.1547001063531167,-0.1491622472384158,0.8814256090102425
HINT1,723.3225967569168,-0.2468316064082358,0.0633583873503862,-3.895800015287653,9.787512448262272e-05
PCBP1,681.9115186102451,0.0920574158178122,0.0492160304051994,1.8704762464566185,0.061417712564668
SERINC5,16.64307928269498,-0.4930906742321427,0.1982737289615482,-2.486918851098872,0.0128854787305758
SRRM2,99.50975644063786,-0.5751774424986823,0.1206099008790341,-4.768907347627764,1.852278201681784e-06
STAG1,15.585814169503454,-0.5045058766108484,0.2433377435195048,-2.073274245556606,0.038146764124853
SON,224.35878539276013,-0.1487703124667059,0.0811123463175601,-1.83412660613047,0.0666352028228296
CCDC91,40.93036912113082,0.1687730002185646,0.1323716237164843,1.2749938051681335,0.2023114346512866
PGK1,562.0029660201187,-0.557754584050161,0.0566418577665864,-9.847039028073436,7.059303337089782e-23
MBP,112.86962227386346,-0.402036099123913,0.1241315076835794,-3.238791718769205,0.0012003719658827
SERP1,705.0865872439449,-0.3809848127869505,0.0735940147718528,-5.176845073176579,2.2566945974127038e-07
DRAP1,698.0836678247879,1.5107135373777476,0.0551477667964679,27.39392046378396,3.240282544291976e-165
NFKB1,98.29035570053884,-0.1874138263437217,0.0935176599024598,-2.004047433813001,0.0450649795218834
TAP1,541.4610268374947,1.7410405003691576,0.0855987472027164,20.33955586109217,5.744831299733565e-92
HSPA5,630.5983113246709,-0.1651669427930509,0.125527768912056,-1.315780119606569,0.1882478537640027
TMEM131,9.26243846380201,-0.3595296964180233,0.2547266866169487,-1.4114331764487422,0.1581169262903464
CCSER2,98.93730756439436,0.5103169276433696,0.1158069271615771,4.40661832716933,1.0499696138501587e-05
NFE2L2,302.5904014458714,0.152831370165815,0.0687886176332581,2.22175376427282,0.0262999509277142
PIAS1,48.8996913321332,-0.1511015581237361,0.1325143216822573,-1.1402658686662357,0.2541755528824946
USP34,29.21196371890721,-0.4617881155292025,0.1576798422479414,-2.9286439467834477,0.0034044415459647
CMPK2,324.6359504662249,6.313166427538667,0.4428031995941839,14.25727373543032,4.03928641040557e-46
SH3KBP1,79.70360229207759,-0.7152784998316845,0.1473081638827726,-4.855660955769571,1.1998584654603418e-06
IL4I1,521.5237677231274,2.3713989855971573,0.1291442240527608,18.362408408047283,2.626940021772111e-75
RTN4,428.1150134043085,-0.1845655302744654,0.0644385654958105,-2.8642091712371363,0.0041805185044078
PSMB8,701.2070374425208,1.1437494138417532,0.0927313179446745,12.334014432148347,5.941141641168008e-35
HNRNPK,525.8865218513793,-0.149117482294437,0.0766107371957035,-1.9464305886198925,0.0516030382127149
SQSTM1,548.4962332025871,-0.1598242461952967,0.0679862632402584,-2.350831455914697,0.0187315163411255
IGSF6,673.7641092929912,1.0892135898584496,0.1321225072391074,8.243967001680156,1.6659311767798683e-16
TBC1D1,34.88176333506873,1.370187193929273,0.1560795975346361,8.778771957207347,1.6526924117684314e-18
FAM172A,16.589500826529815,-0.900794796801788,0.2580828375498729,-3.4903320397185067,0.0004824207514037
RPL36A,630.623574173756,-0.0810931857110073,0.0511693807871732,-1.5847990431679235,0.1130119998795427
FNDC3A,27.981897429468297,-0.2709234533586803,0.1751154521352687,-1.5471133475383096,0.1218359159176292
TTC39C,51.81948507568107,-0.0041497415918104,0.1409184109361494,-0.0294478312964423,0.9765074254698144
CCNI,481.40895937961056,-0.0786471015932781,0.0609731394845948,-1.289864721713218,0.1970976314269825
RHOH,175.41198801092776,0.1335031136642248,0.0822289206167917,1.623554251507012,0.1044709759509342
IQGAP1,69.84321812691915,-0.1710196680622793,0.1038195835833971,-1.6472775382006917,0.0995010125984945
DMXL2,31.8502047095868,-0.314851571729385,0.1561775535251414,-2.0159847854109216,0.0438015667711136
SAMD4A,42.80614451330541,4.75279116760929,0.3788803609496477,12.544305953722748,4.2714026898401305e-36
TMEM50A,641.8448709709479,0.9321129210455515,0.0535508770433758,17.406118676460643,7.4143378022808735e-68
TTC17,23.11770396154536,-0.2163405501089671,0.17248498556037,-1.2542572874161708,0.2097485034049278
SBF2,6.323056879265076,0.5388156290381241,0.3032239153835217,1.7769562415834608,0.0755754397300455
SLC38A1,63.35334613678706,-0.0267627120081047,0.110128479369534,-0.2430135434659273,0.8079949057277497
DYRK1A,6.447376541078536,-0.2476992355736547,0.3053198583686073,-0.8112778412028863,0.4172061322608995
PARP12,125.6095079169032,2.8435850086355794,0.1900075868689638,14.965639296269886,1.2313493017489582e-50
AAK1,18.06104769291585,-0.4134315583205424,0.1876182931113238,-2.203578081137491,0.0275540301783359
FAM107B,80.03978024888633,-0.3905632401113376,0.1095551848207184,-3.564990929005092,0.0003638687728192
LDHA,629.1728579916945,-0.5135863465183254,0.0843975144413939,-6.085325497055511,1.162548833212768e-09
VOPP1,57.03348854137696,0.1557846875726711,0.1197030829583173,1.3014258590726362,0.1931127270599478
IFI35,600.5476656092901,3.4359605329859937,0.1735349734575186,19.799815936394616,2.987834258583792e-87
TC2N,23.982474746042527,-0.1772748966285421,0.1649756433765754,-1.074551933850576,0.282575381488289
UBAC2,68.06511093779623,-0.2940559865248399,0.113152925366958,-2.598748424499043,0.0093564316416399
CD164,440.1762415971317,1.3628223740475054,0.0681119978984239,20.00855085883541,4.639404461534848e-89
MOB1A,454.7586544598672,0.7354840853132456,0.0684086872069478,10.751325823404295,5.841583963607208e-27
ZFP36L2,454.64767362203406,-0.1850935974622152,0.0741506866813151,-2.496181839255389,0.0125538229335379
ZEB1,11.743973411545902,0.1135347395108488,0.222891189503761,0.5093729355728217,0.6104908431725977
TXNIP,210.17077527093468,0.5029951476521127,0.0720347272310198,6.9826758146661145,2.896101845444129e-12
ANKRD17,13.949961910378692,-0.2073555286752326,0.2326175713561869,-0.8914009696959964,0.3727140976983559
GSTP1,672.49918471931,-0.7259459884360187,0.0635426552634662,-11.42454600655318,3.1529904549191783e-30
LCP2,50.42254294375895,0.5312746648121419,0.1397566049097772,3.801427955087469,0.0001438645719754
SCML4,24.12246169297674,1.7225472041487369,0.2635331368571567,6.536359050294353,6.303448632100962e-11
AHNAK,39.15004657830056,-0.0824143657836637,0.169019021698883,-0.4876040871333972,0.6258303000243024
SUPT3H,12.50412971921108,0.9566155404240132,0.2502062041624133,3.823308633078727,0.0001316727932436
ABI1,90.95438690845882,0.3812112418475299,0.1140098318363534,3.343669889757489,0.0008267805369761
CCNY,10.256046639497075,-1.0874356049492242,0.2756558515773952,-3.944903032990422,7.983227687443361e-05
RFTN1,39.67780312107759,-0.2466505056368168,0.1904479137123452,-1.2951074171878865,0.1952831765759616
MYH9,57.5225794441874,-0.8914631130662776,0.1224220719686982,-7.281882251545402,3.2919435339054434e-13
LNPEP,30.17828566130088,0.8177257424072615,0.1532394045418812,5.3362628551833895,9.488182574246321e-08
SRSF7,560.1201453036587,0.0514414658546728,0.0496770849554017,1.035516997441679,0.3004275326359096
CD14,652.572404416886,-2.962520344090241,0.2085882027033276,-14.202722424833372,8.812134363883574e-46
KDM6A,11.271641199342934,0.956280012482586,0.2420679441321614,3.950461164574883,7.800075411773518e-05
TMEM59,592.2135879519029,0.0718577609708505,0.0449886302827464,1.5972426926366927,0.1102116195605951
NCOR1,183.95370140553587,-0.2646839188538903,0.0703764585443619,-3.760972409361099,0.000169254100245
RPS29,438.96657134530216,-0.0094779987721569,0.0551050634142991,-0.1719986909532795,0.8634385581305613
DIP2B,9.686362161093204,0.4483118498547181,0.2512394788341751,1.784400492848563,0.0743586110541352
PAG1,13.60682096887203,0.1631353588500633,0.2340225110113523,0.6970925922683981,0.4857448497805339
NELL2,30.85872736450759,-1.591476720893585,0.2248654644614673,-7.077461737866369,1.4681871053402273e-12
GIMAP4,338.14440696703866,1.6257171388753762,0.1451511141960795,11.20016989107815,4.069523270168901e-29
PRR13,617.3920477495848,-0.1542066553916412,0.0631692239666214,-2.441167481701595,0.0146398634976999
SLCO3A1,21.8178983944075,-0.2238622770517634,0.1959626219458745,-1.1423723301354625,0.2532992876255298
STAT2,79.18481856670974,2.7748548475187094,0.218005252577068,12.728385278413224,4.112564115208291e-37
APOL6,89.21612236168264,2.221251146879712,0.189529931127723,11.719790819650669,1.0092088108960562e-31
NMI,476.4357549488378,2.315288107278893,0.0831077278937969,27.858878662133453,8.408670147648995e-171
CAP1,380.4833281942849,-0.2230044308810699,0.0590891359023992,-3.774034388477408,0.0001606286044709
RAN,614.062245092982,0.0024759763001526,0.0607509897240677,0.0407561475360079,0.9674902994854256
CEBPB,647.9628577409524,-1.1823684663271732,0.1078203463357914,-10.96609783319422,5.562137309024445e-28
TAB2,15.14455671141181,0.3431997807869574,0.2157514483449794,1.5907183169319556,0.1116729828012021
HERC1,11.977470800178612,-0.3856956885137488,0.2201949775259278,-1.7516098361886268,0.0798409200693451
STAG2,68.67943725117141,0.0351026956207109,0.1038240534512559,0.3380979113591555,0.7352894044587803
FBXO11,16.893929006823676,0.1054587202498328,0.2050460178257125,0.5143173291932539,0.6070301479212086
PNISR,192.6484913483531,-0.3061975122489125,0.0737849971666477,-4.14986140823923,3.326766396061391e-05
MAFB,494.3029702850412,0.2618965260989545,0.1016787135074657,2.575726197398482,0.0100029821728647
RBM39,276.0716532245152,-0.2508849563144545,0.0800274941769043,-3.1349845311895197,0.0017186317379391
ZSWIM6,9.059358104218711,-0.3126707827947211,0.2654164707593738,-1.178038355721292,0.2387813154842288
GPR183,582.7637214165948,-0.2815586814212673,0.0682615107120565,-4.124706272747899,3.7120818215896665e-05
SND1,25.12391173036624,-0.3233019897079647,0.1630363872413358,-1.983005114247255,0.047366858279104
ATRX,69.4306965516385,-0.2567558504253136,0.1155627752212505,-2.2217868161589407,0.026297716118929
AP3B1,30.12973849878414,0.2463850436198405,0.1518712287189945,1.6223286378733643,0.1047329999780641
PPM1K,206.9365127249872,3.097407807015025,0.1632797954890312,18.96993928574036,3.0225547806193824e-80
RALA,390.4967195190404,-0.1775032808486443,0.092683051801621,-1.9151643951967905,0.0554715415953255
RICTOR,25.483873439511218,0.7963717740202125,0.1773282352501765,4.490947382951638,7.090706805214888e-06
KDM2A,20.653503926863927,-0.3851624954216065,0.1958264761643011,-1.9668560807806696,0.0491998050532572
TBL1X,11.740735316818466,-0.512795358712472,0.2315853100326481,-2.2142827567093084,0.0268093340408104
ITFG1,42.8822179996928,-0.1193975256351265,0.1411487463386037,-0.8458985909000004,0.3976093186596587
CNBP,489.7906557699668,-0.2504544899486158,0.0546821742416652,-4.580185287471276,4.645641791728246e-06
FRYL,17.046813765105384,0.2645289746319066,0.1937877329010616,1.3650449936733715,0.172238908892795
SLAMF7,285.62197194637366,2.437952810224812,0.1472221734003741,16.559684957202357,1.3630587457842213e-61
ZNFX1,82.79199802738607,2.003571400529411,0.1376073911628532,14.560056575436844,5.041606243657688e-48
HIF1A,141.413613861778,-0.1553738297273322,0.1442048375473374,-1.077452271157883,0.2812782627060299
INPP5D,8.690924201172379,0.5052813579613084,0.2590400187638456,1.9505918829551556,0.0511056135614606
EIF5,545.9757341849381,-0.1769538408447099,0.0477144664380465,-3.708599384098119,0.0002084088598563
NAP1L1,343.631859335516,-0.4109134712438452,0.065599023649719,-6.264018096336485,3.7518190701359305e-10
STAT3,142.56961957786092,0.6706645818157217,0.1141490123191984,5.875342836434899,4.219691360363649e-09
NCOA1,10.72430119737368,-0.2333986244471887,0.2293241860296456,-1.0177671552577383,0.3087886243335211
LTB,570.1649381515617,0.018524711296409,0.0821512229582857,0.2254952589788638,0.821594013193558
ABR,13.549327839052571,-1.061549720818584,0.2569549313495709,-4.13126813812502,3.607674623068565e-05
ACTR2,181.48143017721372,-0.4158873895181937,0.0712320341674834,-5.838488179915568,5.267661921379286e-09
YWHAZ,146.04784103584836,-0.1210875296872534,0.0991291708085141,-1.221512585040743,0.2218920035609084
PPP1R12A,117.72346650168508,-0.2437688800239821,0.0902043604349999,-2.7024068332000293,0.0068839473885663
ARF1,488.5123735022856,-0.0274700249212748,0.0509425159218897,-0.53923573314272,0.5897242070967589
SLC3A2,583.334746789268,-0.4077716787070006,0.0679670845644539,-5.999546417506057,1.978694625092757e-09
PDE4D,14.43261972101804,-0.3094861457026505,0.2117792540311804,-1.4613619597370218,0.1439161343654186
TFEC,93.50348615551177,1.5490119829817677,0.1441047618792671,10.749207470878376,5.9772979681055526e-27
SSB,544.795364795169,2.049504148658857,0.1216069419493242,16.853512766671848,9.886389813160492e-64
FBXW7,10.493031874040929,-0.432922887257338,0.2357514718950358,-1.836352849792977,0.0663054881361314
EIF4A2,488.376442715958,0.0123948149794978,0.0687327699020435,0.1803334129726282,0.8568908258799975
GNB1,79.9133083825212,0.140565621499584,0.1059978474124576,1.3261176989058716,0.1848007145107468
VRK2,148.1060549391575,-0.1640306440385019,0.1247429212027507,-1.3149495174310926,0.1885268692584135
TGFBR2,26.83847567122916,-0.5652961027800546,0.2231668043928263,-2.533065364797713,0.0113069866013758
LDHB,510.2266641688684,-0.0790094800931577,0.0880008855189981,-0.897825966490993,0.3692783388864342
TAX1BP1,288.9152642951018,0.0410906343440139,0.0717799715732092,0.5724526416412012,0.5670153611846398
FLI1,10.882549331414776,-0.0039675354099296,0.2410998777387658,-0.0164559826705033,0.9868706180684232
VMP1,123.88072168023656,-0.1798242884511862,0.1086415362129545,-1.655207526693127,0.0978824089933642
PNRC1,332.2131492481887,-0.2070404903372185,0.0974989531328873,-2.1235150089768684,0.0337107191406973
PRKAG2,66.42852829722047,0.4510945821001864,0.1126065694616354,4.005934860255842,6.177267250315404e-05
JARID2,39.43355650402424,-1.4719010876564245,0.1824879120602558,-8.065745676187122,7.279019929137249e-16
CALR,242.2206279663172,-0.709857399285328,0.0857099318674458,-8.282090346112433,1.2103171167087835e-16
PTPN1,82.28188491430215,0.3748961600362606,0.1172817616884338,3.1965427074006194,0.001390852350371
PLAC8,446.69350068600346,1.619575849767574,0.1475648102508278,10.975352775601785,5.020948586446448e-28
TAPBP,228.07803035362863,1.0485033037042566,0.0815243586500527,12.861227258530274,7.438617069393725e-38
ST8SIA4,68.10327378186928,0.7353535886915143,0.145061618056453,5.069249871494883,3.993866208060142e-07
TRIP12,26.91336547082917,-0.0551166064297692,0.1705423591736198,-0.3231842616511362,0.7465556992940996
NKTR,68.25093559534228,-0.0917664020111784,0.1143528491286182,-0.8024846141608972,0.4222726849137291
CSDE1,224.6328935626648,-0.1682886205873232,0.0736262572096829,-2.2857147295705653,0.022270952975672
EIF4G2,283.13315137925736,-0.4161438249059264,0.0653019323424875,-6.372611192014751,1.8583659164277926e-10
COX6A1,606.4490638603878,0.0685700149041829,0.0484409641273641,1.4155377816984434,0.1569108789842964
RPS6KA5,15.330577690961263,1.3793464089522192,0.2375876548078789,5.805631652316292,6.4123795682336605e-09
JAZF1,16.345409934135013,0.199814601586208,0.19438376623997,1.0279387288933042,0.3039786501961615
RASSF3,23.715749142113594,0.2789453647159496,0.1800463926198855,1.549297159787366,0.1213103022147138
CCL5,508.2851231635833,0.1054194112564574,0.146944840215782,0.7174080498617958,0.4731223540398929
GLRX,563.635675912287,1.0843979959776453,0.0930783630754871,11.650376737912676,2.2844663631157077e-31
GPR141,20.440182701874303,3.3832335785911987,0.3405632694828747,9.934229207185028,2.9545205365743425e-23
GOLGA4,65.56659663403539,1.0868296358618463,0.1501362259540078,7.238956680546783,4.5214940726841444e-13
DNAJB6,384.20070287960425,0.0799885470060979,0.0752491916528581,1.0629821430521622,0.2877900494116827
PTK2B,26.037764623121284,0.3839194720743512,0.1733614145243938,2.2145612570571727,0.0267901937504527
HLA-DQA1,494.78526414055045,-0.5748468313105709,0.1508124490378458,-3.811666974298092,0.0001380327650609
HERC4,39.104955758737134,0.1860037999236521,0.1347493566752008,1.3803687417372592,0.167473139397024
PIK3R5,32.48780723147755,-0.9368654305128942,0.149814313547093,-6.253510818366482,4.01326750057005e-10
SLC7A11,170.91121292886828,-1.4328597566960208,0.1238815159242383,-11.566372481043166,6.100789986650588e-31
TPM4,376.38801196585246,-0.1723511480319494,0.1273546236342595,-1.353316771026014,0.175954453623884
RBM6,40.276010956250985,-0.2137895242749027,0.1804588503903096,-1.1846995800566338,0.2361362485750783
SMAD3,9.465018547163885,-0.4643034929695276,0.2493715176377136,-1.8618946436539985,0.0626179422111148
DIAPH2,10.23218436673487,0.6085362008806333,0.247801153621683,2.4557440188905773,0.0140593264845487
SESN3,50.38655533401812,-0.6142758094536882,0.1192663455625367,-5.15045385650385,2.5985686089330444e-07
ASAP1,16.586959776067086,-0.242973919815901,0.2303333169436017,-1.0548796111653895,0.2914803882113222
IGF2R,19.728109403640037,0.2374993384662108,0.191011912399258,1.243374486350273,0.2137298675400372
PSMB3,583.9549970582249,0.0775538551915657,0.0584732620585237,1.3263131294769386,0.184735999694965
PILRA,379.5231819929859,0.70314600684974,0.0856027486371646,8.21405875446933,2.1383486998075956e-16
PDCD4,182.0650737440642,0.3621580428913203,0.1065582799420798,3.398685142892439,0.0006771061685778
CASP1,515.5937853510707,0.8406139511314439,0.0834856447154482,10.06896399969821,7.577199790438858e-24
RNF13,192.0054280599884,0.2057499732868714,0.0746687183381777,2.755504284337936,0.005860173703945
ITSN2,81.37757260767131,-0.0791814903648067,0.1027748261456754,-0.7704366266946837,0.4410409338522109
ERC1,12.514367296940218,-0.7219274220446983,0.2196938427061633,-3.286061243920539,0.001015989173093
GLS,21.10533511250372,0.6968664789615971,0.1923595990846518,3.622727861139525,0.0002915124717125
LITAF,325.7590835385812,-0.0549400788531368,0.0755879446638294,-0.7268365226423066,0.4673261066469807
SOD1,554.761975743485,-0.0365087855976404,0.0670054411657775,-0.5448629986229689,0.5858477462784739
NSMCE2,46.325418883806336,-0.0837533709621942,0.1279377388845403,-0.6546416381313335,0.5126985091128398
CAMK2D,7.964502597709908,0.7054206574640107,0.2899681956138722,2.4327518263532726,0.014984567479835
LEPROTL1,330.3687604765164,0.1027965067442154,0.0826854584847264,1.2432235199276769,0.2137854779207583
SETD2,54.24560026445314,-0.5981043626818993,0.1546628997797286,-3.867148252966428,0.0001101154908689
LSP1,347.88910739119905,-0.5928839283782548,0.0967546183776011,-6.127706752606122,8.915470838190467e-10
ROCK1,88.53872716655619,-0.2826967045926357,0.1119533576448656,-2.5251293086661666,0.0115655724808213
STK38,26.86849124325358,-0.1851819518412353,0.1763761772461936,-1.049926099615767,0.2937520908270647
RB1,26.399376661538174,0.414819684218533,0.162845049493043,2.547327570042311,0.0108551484061778
HLA-DQB1,505.109359684531,-0.6194552887392392,0.1001728558276682,-6.183863718579762,6.255137386117677e-10
USP3,76.11722788411294,-0.2594586372319574,0.1196627142859693,-2.1682496405012546,0.0301396977647175
ACAP2,45.34188786548152,0.0777013014521842,0.1466482703973515,0.5298480591802979,0.5962172809866324
ZNF706,513.2604773441391,0.0784755286328407,0.0625296642344236,1.25501279422573,0.2094741154735108
C11orf58,438.05048886287466,0.036393993060978,0.0492392425737507,0.7391257695823995,0.4598306301662165
SERPINB1,481.1061385657525,1.0259459928359669,0.1217025005757416,8.42994998444973,3.458129900399751e-17
UBE2D2,318.4138742603701,-0.2164825703406986,0.0727260379784006,-2.9766858797531794,0.002913823871046
GPR155,30.465417154704717,1.958721061282681,0.2005194924640297,9.768232690066515,1.541169261663333e-22
XRCC5,216.5098993069173,-0.3887353331505628,0.0997300822844267,-3.897874385001541,9.704072772181385e-05
RPS26,561.5686170590145,-0.3170993272782424,0.0877579110118989,-3.613341790180574,0.0003022758242843
RPL38,482.77020847807216,-0.008949515888089,0.0547527265143883,-0.1634533375381268,0.8701615102220733
ITK,27.242031333066947,0.3386770263793534,0.2445716038247908,1.3847765688365807,0.1661207977293504
PAPOLA,284.0415120215833,-0.1378428863903469,0.0627626523388946,-2.196256551524421,0.0280735856961338
RASA3,15.724145606603685,-0.1718823956965283,0.2152245791848003,-0.7986188024971966,0.4245114816907209
LRRC8C,16.91695289929178,-0.7145893056016815,0.2141825075756625,-3.3363569868059564,0.0008488408893558
DOCK11,12.84944727759095,-0.1929730586713474,0.2395021069128237,-0.8057259335158486,0.420400892836231
SEC61B,559.4809646121494,0.045200996455685,0.0732594281831708,0.6169990344815262,0.5372353625688333
PPP4C,559.7354728852775,-0.2976814930335846,0.054390657775177,-5.473026163133502,4.4241476515259425e-08
BPTF,31.96997486799733,-0.3840297803650685,0.1494199744719816,-2.570136835601452,0.0101658351901474
WNK1,33.68227986544891,-0.737966160873315,0.1583346991941685,-4.660798704447815,3.1498466740549043e-06
HNRNPM,349.78822005378385,-0.6622480994376403,0.0780771130780047,-8.481974721273396,2.2140367721672465e-17
COX7A2,553.9918409431846,-0.0488593200358653,0.0563172197760965,-0.8675733679701877,0.3856279311053801
RAB1A,192.35121743070405,0.1532319664339725,0.0911375688600777,1.6813260255957387,0.0926996054049017
HERPUD1,527.7522487935954,0.0643824654554584,0.1143349990875405,0.5631037387437595,0.5733642457737724
ZNRF2,9.519120924109224,1.2451202221361133,0.2796728464301187,4.452059747771147,8.50504916287611e-06
LDLRAD4,32.32815767423354,-0.1161276747616303,0.1466434807390536,-0.7919047896051715,0.4284161940211138
PRMT2,184.2798716825629,0.2558540191818569,0.0742535982586364,3.445678393802265,0.0005696278446251
RAB2A,179.95355927577077,-0.1611972216120593,0.0907392412942869,-1.7764885325551938,0.0756524303668675
EIF3H,354.1532164435613,-0.4070971558684931,0.0710405399984703,-5.730490729339312,1.0014050093516829e-08
RNF149,159.5464704099906,0.25165947338995,0.1183854189752782,2.1257640980474344,0.0335229067904213
PPDPF,530.3420399971283,-0.155499434801817,0.0604144047626601,-2.573880110425673,0.0100565113747285
ALDOA,512.5377352339582,-0.8543943552684338,0.0607886849611707,-14.05515443892536,7.162549038761744e-45
GIMAP5,262.3865869240953,1.0316368197922463,0.1146732370441502,8.99631724353484,2.334161213457013e-19
COMMD10,24.516269045274225,-0.060356300943343,0.16364203824226,-0.3688312709353446,0.712253494608756
WASF2,172.09697229119072,0.1046154444185313,0.0878029731186935,1.1914795217368146,0.2334653911728043
KPNB1,129.74760212275856,1.227311889143366,0.0980424401164646,12.518169556831124,5.938898153036444e-36
PPP6R3,18.357535067128588,-0.5323844922591083,0.2660890160013954,-2.000775906722569,0.0454165449718874
PSMB1,510.7299397505861,-0.2501824367129736,0.0485798438606968,-5.149922618738214,2.6059395071135665e-07
ATP1B3,463.1411786999455,-0.7217050338994517,0.053687455103636,-13.442712687839316,3.3974964328437445e-41
C4orf3,537.2794476544695,0.8339032962849517,0.0576616990138364,14.461996620752515,2.1059889731476758e-47
ITPR1,7.394890512174539,-0.480347708486818,0.2980943183389389,-1.6113950482633943,0.1070936458222201
EZR,240.1632316844904,-0.0808361869239079,0.0807149760611326,-1.0015017146592904,0.3165843115739837
ATP8A1,9.108214693787156,-0.1431293053864177,0.2871584693580927,-0.498433167255577,0.6181787642314757
IRF2,175.24813709190528,2.084991061824591,0.1343406816535131,15.5201762873448,2.5335399515871105e-54
CNOT6L,33.35858288318575,-0.2111898971606815,0.1689460935015174,-1.2500430923475878,0.2112838062019222
PPP2R2A,96.3387357591144,1.054200549354353,0.1014050058967834,10.39594189686638,2.587180215628381e-25
IER2,525.2867190973427,0.293186902404604,0.0493595075030066,5.939826332074832,2.8532417434350915e-09
PAFAH1B1,133.26178672247846,-0.0306432902782102,0.0842042730154851,-0.3639160957137528,0.7159206649528718
SRPK2,38.83347402628663,-0.2967723566294661,0.1538372408399638,-1.929132081471722,0.0537144671739422
RAB8B,106.57728072903436,0.7863123288123242,0.1182051180664869,6.652100532314063,2.889392198696276e-11
FAF1,9.153249702957186,0.153304490863608,0.2627958724469652,0.5833595841371002,0.5596512591355168
ODF2L,94.60421892528429,1.872923393401424,0.1410656577432946,13.27696211369667,3.149129116772428e-40
PCED1B,16.231855098278587,0.2259684712462864,0.2319752325780233,0.9741060230224512,0.3300038992771859
SORL1,40.3237125416987,-2.0887945614380974,0.2044982700706524,-10.214240740112064,1.7121427030042832e-24
GRN,448.6528963453262,-0.0914932704233503,0.1182805527946993,-0.7735275855715353,0.4392102095917111
IL2RG,451.9560254464761,0.1110425164665486,0.0571471235078431,1.943098963700398,0.0520042022220493
PARP4,18.96712613727281,0.9523369332310404,0.2077209983061333,4.584692645408498,4.546547300432668e-06
STK10,22.840639737936428,-0.1684077215109668,0.1750015974445279,-0.9623210528940956,0.33588835681528
POMP,493.5462005067327,0.6137395425234755,0.0581297594493983,10.55809534284642,4.660215040328616e-26
PCBP2,304.2003551659875,-0.3023608990830173,0.0660215820297908,-4.579728170503147,4.655806295072301e-06
SH3BGRL,188.14543197539484,0.1336019054644305,0.077900788303828,1.715026360752056,0.0863403940140393
SLC9A9,8.142613281566728,0.7260451505408189,0.2866308489109857,2.5330321327914533,0.011308058631455
NDUFV2,395.6779915320191,0.1200409057426443,0.0875200804014112,1.3715813010234468,0.1701938181813943
MYO9B,35.23265796052441,-0.7461076292015484,0.1727945168734976,-4.317889494999264,1.5752825992310188e-05
SYNE1,12.25664541422361,0.1921986435627581,0.2401408713055725,0.8003579004183373,0.4235034653984427
APBB1IP,89.96785169413286,-0.2561473458218944,0.1018425335842407,-2.5151313189789994,0.0118988054509623
TPI1,506.1474339742556,-0.8769094668338935,0.0561820183385511,-15.608365323396953,6.385209348512221e-55
SPPL2A,235.69136229602304,0.5358306482857786,0.0687232226555914,7.796937157198094,6.342780685845081e-15
SNX6,230.7779001157476,1.083837072876208,0.0820307735690698,13.212566768782432,7.424869881588046e-40
NOP10,548.9887097998894,-0.2938352731383912,0.078352331395409,-3.750179068131828,0.0001767083354904
RCSD1,27.543342716273088,0.3585172178034757,0.1630936673209892,2.198228929991916,0.027932796054326
RNF130,189.65550661464675,-1.2410046413364857,0.1022356383766848,-12.138669656113777,6.5888569734264275e-34
CREBBP,22.68734001006188,-0.0107978583246762,0.1766854082801826,-0.0611134695829169,0.951268842026692
ATF7IP,21.799942389397025,0.0053922429316124,0.2308474003658786,0.023358473706293,0.9813643291417274
TCF7,41.54577715779161,-0.3598746884405168,0.1481902728467126,-2.428463633458381,0.0151629456995549
