gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RP11-126K1.6,3.27906288789777,0.3885984618456642,0.4714208510700281,0.8243132669325631,0.40976158222729786,0.6403874042580202
SELENBP1,0.30527847073888675,1.0328711857737174,1.60182950915073,0.6448071906986736,0.51905214149362,
PSMB4,106.99738530502026,-0.2468166782385432,0.11748080994939103,-2.10091059420571,0.03564881526043503,0.11945020984610608
POGZ,18.280642914372766,0.30886056565702263,0.21416729554918063,1.442146266380326,0.1492611153793704,0.3364329661808947
TUFT1,1.1515380812505125,-0.7114454537446009,0.8377315371148293,-0.8492523227606291,0.3957409042686626,0.627065415217372
SNX27,22.217576117847436,0.14724321932127996,0.2195495941824018,0.6706604030383692,0.5024368933958144,0.7148835280179084
MRPL9,67.16958587345906,0.022027131050359788,0.13842455136140766,0.159127342900682,0.8735685461667866,0.9435315347408251
OAZ3,0.4784277873579262,-2.3561587766310885,1.5301305116706443,-1.5398417054363296,0.12359894322995159,
TDRKH,1.4863125307422513,0.4077163435744953,0.6996403582941141,0.582751321791388,0.5600607186714759,0.7580561746562927
RP11-98D18.9,1.5087626648201677,-1.0297862627066856,0.7662540285503839,-1.3439228041056537,0.17897335100296596,0.38016012049145154
C2CD4D,0.8566973518858823,-3.067055481341482,1.3415806199135598,-2.2861507059777724,0.02224544343271672,0.08281838290843549
THEM4,19.0159627380744,-0.45727150008137435,0.3607773088011234,-1.267461918824398,0.2049901718414806,0.41450918521930136
S100A10,3077.0020348460002,-0.09755493340034373,0.17120179957401674,-0.5698242287352079,0.5687969206832751,0.763608900645741
S100A11,4464.106784614511,0.2436145824375211,0.1948986597986094,1.2499551443260324,0.21131593348873257,0.42388225711645167
TCHH,0.46579337040797236,-2.2970191053162328,1.5614861518963312,-1.4710467348856349,0.14127847841072233,
LOR,1.0128322435477075,-3.2850082660886146,1.3200550231635115,-2.488538893034999,0.012826920651953138,0.053758888567793706
S100A9,906.4516797864338,-1.0145517942059576,0.28698038741296855,-3.5352652609880426,0.00040736600232565826,0.002956206493941245
S100A12,77.653453590191,-1.1453452505346418,0.2568269269649914,-4.4595995601768275,8.211292362784793e-06,8.660176345283695e-05
S100A8,1140.6032723227095,-2.215593224913504,0.23234517690923867,-9.535783158429773,1.487584703162382e-21,6.814746140162804e-20
S100A6,2360.600750660232,-0.5022468883094331,0.17838196947103951,-2.815569812345711,0.004869081672364603,0.024345408361823015
S100A5,0.7843976002752262,-0.09761876328681716,1.1276133330829532,-0.08657113251749377,0.9310124126424113,
S100A4,1979.6165488972674,-0.6727734178848049,0.22584679680659697,-2.978892892870789,0.0028929188205709245,0.015861590483398344
S100A2,7.148091026398787,-2.3177267356806897,0.4699526525676483,-4.931830308899172,8.146267163494879e-07,1.0540399116125055e-05
S100A13,4.091661365358518,1.170257249834645,0.4503924193629923,2.598305831811703,0.009368501206485018,0.041870923705323686
RP1-178F15.4,0.6852080237008453,-0.29208932995596254,0.9985916114251635,-0.29250128542447934,0.7699033772090168,
CHTOP,114.52011288979482,0.5014248958548844,0.11467192050682452,4.372691184020441,1.2272426356537029e-05,0.00012403095291338317
SNAPIN,81.83550897887702,0.33626314213068326,0.1149990200246061,2.924052240260254,0.0034550675690890402,0.01834200300100289
ILF2,222.24608726347267,0.022117186448010213,0.07488950538064983,0.29533091900650893,0.7677410993466457,0.8864585581693218
INTS3,6.26638056754601,-0.40869751016642836,0.34805833977968764,-1.1742212826307332,0.2403064035043927,0.46169740278088156
SLC27A3,13.039703175245927,1.931020602011449,0.35463915854162875,5.445029279767986,5.1796864714296644e-08,7.879099997886278e-07
GATAD2B,13.652836540787488,-0.45914035871714043,0.24303097532512197,-1.8892256762863733,0.05886159562829737,0.17451095255615898
DENND4B,7.57146433923611,0.12185458830107983,0.30593659978387466,0.3983001327306461,0.6904089626419432,0.8442552742553755
CRTC2,10.466193438474763,0.07888859808946727,0.2611902987843095,0.30203494715021306,0.7626254222993092,0.884156293750523
SLC39A1,51.607186182183995,-0.052410528910698195,0.18642334688829595,-0.2811371525375647,0.7786052062178215,0.8910253444998507
CREB3L4,1.8872219546534814,-0.3119866007421937,0.675543810177211,-0.4618303003329307,0.6442030200900617,0.8150425286168247
JTB,385.74214736448425,-0.37031818174345277,0.057901511300860554,-6.395656580002756,1.59858929847182e-10,3.2986542654553293e-09
RP11-422P24.11,1.914826250194436,-0.43891152987902066,0.6594596633645406,-0.6655623600080542,0.5056908718430491,0.7177918643878188
RAB13,108.07295931582817,-0.3738781432591356,0.15836304417901298,-2.3608926261641265,0.018231008320335987,0.07115490582920608
RPS27,3194.212997069458,0.09566899713917666,0.11482106531478187,0.833200744801489,0.40473152262050227,0.6356216938414512
TPM3,423.4627986114758,0.6371306515163192,0.10526350603895322,6.052721170816277,1.4241926067927576e-09,2.6864936851504082e-08
C1orf43,198.83449297160524,-0.1668437426524419,0.11405142077191421,-1.462881755643399,0.14349973703476138,0.328462106140142
UBAP2L,17.014607199332147,0.18734504501377622,0.21424763285830706,0.8744322750005695,0.3818828872744159,0.6140102999381887
HAX1,174.07411329440225,0.361714494591181,0.07374283172306811,4.905080075437759,9.338923244526718e-07,1.1953217291942774e-05
AQP10,0.21031150806435814,-0.16356248035143903,1.8962382718644213,-0.08625629108868316,0.9312626835821409,
ATP8B2,0.9287279653355813,0.6142305627615741,0.9608120481117267,0.6392827441836461,0.5226390119886177,0.7302298489454722
RP11-350G8.5,0.2136990582883826,-1.079799555231864,2.231829454982606,-0.4838181308258966,0.6285149465258291,
IL6R,26.094028983292475,-0.07600564697756884,0.17488254085377383,-0.43460969063298405,0.663845759815991,0.8264984197499197
UBE2Q1,17.11506684551069,0.09923934369415048,0.20579386023910554,0.4822269409731046,0.62964474045535,0.8046892336818966
ADAR,167.32489000607688,1.8740339031702784,0.11676084835326994,16.050190878197704,5.69885226687482e-58,9.015584286195965e-56
PMVK,44.845329280411825,-0.20956498050991493,0.14455320848847708,-1.4497428504094407,0.147130241615275,0.33353082093336606
PBXIP1,59.96981296909961,-0.5344398159063759,0.19493089331657254,-2.7416886405913736,0.006112425140366181,0.029529285134545905
PYGO2,8.18409506092373,-0.17467039530034922,0.32007604073908924,-0.5457153084530068,0.5852616473433431,0.774495811479898
RP11-307C12.12,0.5168158812122888,-1.9266358459592678,1.8607959140433752,-1.0353826722312751,0.3004902346939162,
SHC1,17.816556238110355,0.5938309416272906,0.22490908226594403,2.6403155250311965,0.008282887230627613,0.03795923406388437
CKS1B,42.50582612697386,0.8383941055237059,0.14474751182754797,5.792114109170786,6.950589055178203e-09,1.2004183280886372e-07
FLAD1,32.47154836114153,-0.03729809716771687,0.15343439352155983,-0.2430882432006741,0.8079370386672168,0.9084697653323092
ZBTB7B,5.758290120657518,-1.1312290897811206,0.39670443394080157,-2.8515665392082026,0.004350437998494886,0.02229716926658394
ADAM15,4.788100703281282,-0.5991003496910037,0.49845482531165686,-1.201915036766709,0.2293964479547963,0.4486218650047236
EFNA4,6.067041206569646,-0.7274800132656426,0.3471090938740166,-2.0958252782904094,0.03609769308713262,0.1204440743753736
EFNA3,0.918466760294499,0.08619898273553736,0.827584761129855,0.10415728609822965,0.9170445302945925,0.9651173808715043
EFNA1,0.5275760707458736,-0.5838267761021826,1.0916161174436347,-0.5348279186912319,0.5927688555915596,
SLC50A1,28.18374564907291,-0.47102783890138306,0.19883820121515416,-2.3689001209164244,0.0178410707247995,0.07000142332994248
DPM3,21.0363822532116,0.11041067609894627,0.20479331156915784,0.5391322365606703,0.5897956135002993,0.7776336208668798
KRTCAP2,82.29033484994181,0.1931661315604203,0.11030523136953839,1.7511964678564154,0.0799120736894164,0.21791697410363722
TRIM46,0.07716185945993567,-0.7643834254326735,3.278701959083529,-0.23313598947747474,0.8156558092063831,
MUC1,0.918520718551568,2.1616971125587456,1.2241678793061341,1.7658502147466972,0.07742098146064601,0.21244217045110197
THBS3,0.6729013331690198,-1.1847765152922765,1.184169110193679,-1.0005129378003266,0.3170623396643074,
MTX1,7.456811051174489,-0.7197840916828462,0.3104280388661214,-2.3186825981053474,0.02041225277137958,0.077501241322374
GBA,4.117191833146073,-1.3080604799661424,0.4871688863850803,-2.685024673214028,0.007252445208433149,0.03397167879907592
FAM189B,3.4027651230965312,0.14418401861857744,0.4775132008750941,0.3019477123445902,0.7626919230119344,0.884156293750523
SCAMP3,28.45386999146843,-0.3401510989419399,0.1808784835428206,-1.8805503688414857,0.060033108526984444,0.17674760115947158
CLK2,3.3932486529952293,-0.4530170471494721,0.4712686402803041,-0.9612713608103095,0.33641574391778883,0.5683572264822105
FDPS,78.90068434003409,-0.2817496205473667,0.11626689151821733,-2.4233005361050752,0.015380196852078533,0.061817762754035166
RUSC1-AS1,0.5088104448327413,-0.032725247833368325,1.1397772521566074,-0.028711967861657074,0.9770943113303412,
RUSC1,14.026401942841563,0.34891458420221233,0.25184022408500184,1.3854601085664762,0.1659118222250603,0.3614659880096108
ASH1L,55.62359648812563,-0.21128618794901358,0.13800275007010737,-1.531028822553733,0.1257622693992426,0.30163115553305303
MSTO1,2.2760694183977197,-0.46973970395956094,0.5705909964346632,-0.8232511674644861,0.4103651769115215,0.6409086249908125
YY1AP1,22.68784328412081,0.21013922763825255,0.19442784236141294,1.0808083095816825,0.27978239136990213,0.5077710097031045
DAP3,63.82162022488365,-0.32286406443214394,0.13994954062816153,-2.3070033883853647,0.021054631213281202,0.079381378883248
GON4L,25.90816466356857,0.08140324699491512,0.17928852349524432,0.4540349008846311,0.6498037070314915,0.8175950142024014
SYT11,4.639595095160066,-0.3689106163207444,0.47510461498110174,-0.7764829148953195,0.4374639047718316,0.6643308329366344
RIT1,121.11764398739456,-0.304502535213097,0.15909080895625993,-1.9140171403416286,0.05561796569083483,0.16694155355901732
KIAA0907,21.869379430713575,-0.13594073754783148,0.2052608962199289,-0.6622826853594966,0.5077900713053671,0.7191000621526512
ARHGEF2,35.14607033231664,-0.38778884783543593,0.1527586441784442,-2.53857220271242,0.011130583290397532,0.04788410831782695
RP11-336K24.12,0.7274423567544281,1.2626997978725751,0.9542313928190547,1.323263736002462,0.1857476869172049,
SSR2,370.2763900439023,-0.2889194076691761,0.07048228942161128,-4.09917739676299,4.1462115588440475e-05,0.0003761070347529405
UBQLN4,3.178143477429178,-0.36660886472465687,0.5489883574688278,-0.6677898715647596,0.5042677327234015,0.7165296287447533
LAMTOR2,142.24589458326733,0.012043326144063409,0.10642423441918757,0.113163380594562,0.9099010271816877,0.962120122327624
RAB25,0.06757317013943635,-0.6755479697644654,3.2871394472664663,-0.2055124160693093,0.8371717985060281,
LMNA,447.66502412859825,-0.2919919864027207,0.18634063560161107,-1.5669796631314927,0.1171194452778412,0.28646239998983564
SEMA4A,37.70053903992717,1.1064709804063322,0.2520117926481077,4.390552397487739,1.1306306545281482e-05,0.00011584570566473643
SLC25A44,8.093700180164683,-0.4582047979956133,0.3091119749264557,-1.4823262609112118,0.1382535040202425,0.3211389634299486
PMF1,57.51728184766261,0.18516353685159304,0.13682938506301112,1.3532439451242406,0.17597771039846177,0.37581460619525686
BGLAP,0.15054595991879852,-1.2219207018179392,2.3668901956137702,-0.5162557621314059,0.6056757888894626,
PAQR6,0.5076362028524857,0.32429963582999005,1.163647963139939,0.27869222144720945,0.7804810324892154,
SMG5,4.984737551737796,-0.05613123381144435,0.3800109214667211,-0.14770952791250228,0.8825720119389775,0.9478382441759565
TMEM79,5.009914916529017,-0.08702415658086973,0.3750777179264858,-0.23201633267355604,0.816525328266954,0.9137105554925408
C1orf85,17.550380194712524,-0.9238831798561825,0.23486332642275645,-3.933705589237815,8.364622939937067e-05,0.0007068821309284422
CCT3,207.19905375119092,-0.21953815120164397,0.08635525726862933,-2.5422673516994614,0.011013589415547868,0.04751863215108198
C1orf61,1.2648677668668658,1.7894740593217116,0.8294763485171263,2.1573539288019425,0.03097809802827743,0.1070652878256661
MEF2D,10.166832690344979,-0.853217462465759,0.2743970891934705,-3.1094260692546074,0.0018745118968767768,0.011041281041548176
APOA1BP,51.02800658205446,-0.12584253616112834,0.1275106321585982,-0.9869179850399057,0.32368284661055957,0.5578877850819948
GPATCH4,27.8550650564031,0.1579781926302594,0.20191339457580218,0.7824057089533569,0.43397617976613445,0.6618161827597525
ISG20L2,24.754077618246185,-0.0997621972339871,0.1816576621750258,-0.5491769300535585,0.5828840348718982,0.7734351979577216
RRNAD1,11.977344862481965,-0.18918926450918438,0.25061844939642103,-0.7548896139323338,0.4503152180623302,0.6741502478093685
MRPL24,45.490289288951,0.43383435080028865,0.24953688021045795,1.738558045746165,0.08211253160472284,0.22218134264310982
HDGF,17.213544998218538,-1.1517406712709055,0.24954751018069082,-4.615316219492474,3.924972338791997e-06,4.3975256657003815e-05
PRCC,48.66248119438895,-0.21681775627416475,0.13620025724584772,-1.5919041612586586,0.11140624042241903,0.276940088542217
SH2D2A,61.746800728075044,-0.27031729822184014,0.16668434404007074,-1.6217317815814556,0.10486079071243123,0.2655652682610452
ARHGEF11,4.225709654400896,1.0806956310689384,0.4836465944476914,2.2344737737749556,0.02545191629613763,0.09215349003773969
ETV3L,0.21042908764235807,-1.6085445850905689,2.270806746485469,-0.7083582024670817,0.4787228417689474,
ETV3,16.245508785457222,-0.21561943502725725,0.2509846085406576,-0.8590942539503513,0.3902885172180405,0.6219142165984488
FCRL5,1.5232843408734187,-0.6546154273311843,0.7218660076423389,-0.9068378624298997,0.36449254437960876,0.5974998672373664
FCRL4,1.6022900240557756,-0.896944293838144,0.9939967487534005,-0.9023613960136463,0.3668649209852497,0.5996951497911919
FCRL3,4.002461077427675,0.08519636877642636,0.4641058391563505,0.18357099090004111,0.8543500222515237,0.9331441717618265
FCRL2,1.7998040682073109,-0.996938727126464,0.8088259865740087,-1.232575045405323,0.2177343519809033,0.4326608752727211
FCRL1,0.4762684033099478,0.7435945817356949,1.3556855028293262,0.5485007991778382,0.583348080667526,
CD1D,7.543508374989027,2.992962506833088,0.5963129742475031,5.019113512681751,5.191047072282353e-07,6.874081865248897e-06
CD1C,2.9527039003933564,-1.536713830117148,0.7269073855106306,-2.1140434954277603,0.03451155253549373,0.11652898816735399
CD1E,0.7657348455692617,-3.103080855575389,1.601308552048316,-1.93784068136405,0.05264266282278191,
MNDA,288.388938156513,3.4394852346621536,0.32078119933222876,10.722215771442157,8.006198651918716e-27,4.589060241788192e-25
PYHIN1,22.38002738902539,1.0851438814718648,0.2367506553743263,4.583488395232294,4.572822738217537e-06,5.014467817832817e-05
IFI16,451.59652773934704,2.612639259391337,0.08779367288267119,29.758855890252,1.3320404690877607e-194,5.2682200552420935e-191
AIM2,106.84635041724098,2.4797071747548354,0.19655016837193148,12.616153907650133,1.720194372261465e-36,1.397952481293307e-34
FCER1A,13.238977032100642,-1.3824572093525158,0.5698470190101105,-2.4260146376724094,0.015265654550460694,0.06155546503466527
DUSP23,36.07538218531842,-0.6573358756286757,0.19090935811869683,-3.4431831006418276,0.0005749099321289769,0.004000766184580828
FCRL6,1.2251922220213758,-0.5491412644316143,0.8722303845478916,-0.6295828191266851,0.5289675673371987,0.7344880265015638
SLAMF8,3.2716872535253114,-1.9934868582758327,0.8431623357292729,-2.3642978034017785,0.018064285103044656,0.07069021858430899
TAGLN2,286.15210320757376,-0.13032481532013404,0.10968130320840043,-1.188213592543752,0.2347492698744038,0.45504004036265333
SLAMF9,6.72524029018878,0.4035218109506737,0.4725929635890652,0.853846421847171,0.39319008927970023,0.6246084361097394
PIGM,4.294627000586743,-0.7137329722533317,0.41799919156201104,-1.7074984513395832,0.08772944540051848,0.23281365906444906
KCNJ10,0.2752369503238762,-1.4677120099757857,2.0867279710964692,-0.7033556986369325,0.4818341075905035,
IGSF8,12.71059642147674,1.245586157649948,0.26626234090822654,4.678041038027485,2.89628589924324e-06,3.3170301346062784e-05
RP11-536C5.7,0.7421472202523618,-0.05930382307807823,0.9889535083703193,-0.059966239642350885,0.9521825231443984,
PEA15,139.61708144486147,-0.48206529812373144,0.19437790112366393,-2.4800416885715815,0.013136702267487893,0.05474779501360866
DCAF8,23.495043271316284,-0.14846738358196712,0.19668183781314666,-0.7548606685433525,0.45033258731098513,0.6741502478093685
RP11-574F21.2,1.605988678022034,-0.6094892568921668,0.727102809906561,-0.8382435724192724,0.40189392006615177,0.6330949763123859
PEX19,17.444907143743677,0.06634623592212537,0.2066741019697776,0.32101862444200835,0.7481962770065252,0.8772083820832433
COPA,31.301048226152034,-0.199529819552204,0.1833957931891488,-1.0879738083545627,0.27660667031473996,0.5046030355603305
NCSTN,31.64259094687945,0.20737567714313612,0.19667389078037786,1.054413864088898,0.2916934775504395,0.522880059092909
SLAMF6,6.060426749220438,0.878202689630697,0.35306803457873914,2.4873469235993535,0.012869982663384119,0.053901286375239166
CD84,41.35585149356618,0.4046963625519681,0.2580736498538207,1.5681429033192584,0.11684778584498876,0.2860323868476979
SLAMF1,22.367452165503163,0.123467894195189,0.2147074162908024,0.5750518371846203,0.565256239514921,0.7611809422136576
CD48,814.0429863127,1.3152484627694858,0.12258758850323379,10.729050785877808,7.435602268847764e-27,4.282690335916443e-25
SLAMF7,294.73405800802095,2.552619455523636,0.15708765485699408,16.24965028504266,2.246421738499072e-59,3.7019158232349287e-57
LY9,36.170382274107475,-0.4293236852882153,0.22636249966490435,-1.8966201818930453,0.05787808500177189,0.17242290952190623
CD244,4.357522151015795,-0.8977891508416702,0.487631656179744,-1.8411215503833895,0.06560374825776398,0.188821734099913
F11R,7.950952165693321,-0.250545169958709,0.37932521991809554,-0.6605022729909894,0.508931560330451,0.7194731478473638
TSTD1,82.69532480611292,0.029872859522108587,0.2341285765022922,0.12759168474172192,0.8984721119601194,0.955828595796278
USF1,5.199651762145979,0.7286992134610034,0.411209758187503,1.772086384021879,0.07638021880083165,0.21036473910674733
ARHGAP30,78.46593510318289,0.056578836812226356,0.13634361517659963,0.41497239704948696,0.6781621100320334,0.8364234340467855
PVRL4,0.3498039693563016,-1.9036496190818057,1.7972252448743906,-1.0592159355155581,0.28950144928140975,
KLHDC9,0.6535376764737362,-3.0383814843527173,1.3345601904288296,-2.276691232170206,0.022804670472005333,
PFDN2,153.20222915327395,0.18902095440287137,0.0865808982911643,2.183171555545771,0.02902317863662998,0.10179131378173654
NIT1,35.10642346856607,0.12207460866011843,0.16743402248594635,0.7290908194621246,0.46594610997522656,0.6864229693141375
DEDD,19.164785938825055,0.15842695573282464,0.20527574656709557,0.7717762978932432,0.4402469322194884,0.6660970038929781
UFC1,181.7603095737898,-0.34727149105243754,0.11395989855374378,-3.0473130939886146,0.002308970700796425,0.013045684459499801
USP21,1.3448754312320585,0.08392584470850648,0.7973175199226147,0.10526025405368249,0.9161693003894192,0.9646669249054101
PPOX,4.413471915963499,-0.20724140995058205,0.4028353551104059,-0.5144568551928194,0.6069326176730747,0.7897974205969346
B4GALT3,31.64651637064249,-0.08658795342111064,0.18467764203627887,-0.46885996846386496,0.6391697319097043,0.8115710519192899
NDUFS2,118.17334445684922,-0.28708773240190427,0.09395062303921822,-3.0557299474433925,0.00224513371579008,0.012806976700889086
FCER1G,3255.7599423325864,0.08213870921712194,0.22205977256939896,0.36989459309408074,0.711461030261596,0.8576960512453407
TOMM40L,2.601727587898083,0.6980799426702226,0.5984708099991489,1.166439416938673,0.2434368296120646,0.4646682727392449
MPZ,2.120444244761722,-1.1625471963844898,0.6159769085335499,-1.8873226906381189,0.05911693631101181,0.17502950031342301
SDHC,195.45406352860329,-0.1126941715717104,0.07081631170655207,-1.5913589518569022,0.11152881665027956,0.2771286721582339
RP11-122G18.5,0.5708622314790619,1.0939322844085126,1.230087069121454,0.8893128883874982,0.373834946760464,
FCGR2A,96.61878910404965,0.1728731890712832,0.29929426382005175,0.5776027474259307,0.5635323516178852,0.7605833490480991
HSPA6,22.640697997383572,0.07761762559494469,0.3518079793333775,0.22062497201461506,0.8253844552917942,0.9180176065619294
FCGR3A,719.5973133443865,0.15284647168438423,0.3350746709990023,0.45615644784096304,0.6482774810929837,0.8170610062851339
FCGR2B,16.218615179140897,0.19435500775184808,0.36965872013189544,0.5257687622856607,0.5990488810116461,0.7846207587096573
FCGR3B,15.185618474571115,2.846525581220877,0.5604707720240537,5.078811819108941,3.798026699445037e-07,5.150124204447471e-06
FCRLA,9.942751410989919,-0.33499519367445024,0.447994038436058,-0.7477670793207754,0.4546006623514588,0.6768524104404641
FCRLB,1.9817028605098552,-2.8848606122204057,0.8455304527261817,-3.4118943947186784,0.0006451310123141825,0.004429675614067
DUSP12,25.24199439904997,-0.23880229599271713,0.1787067161328178,-1.3362804776471597,0.18145761502453128,0.38388658855378366
ATF6,27.488888657052307,-0.29353910928761273,0.18232588846579284,-1.6099694440413228,0.1074045271173552,0.27056363359817825
OLFML2B,1.099427236760525,-1.3839036601977601,0.9134224294355882,-1.5150751893106966,0.1297533639975898,0.30814601541492515
SH2D1B,9.067181054687294,0.017112161729025504,0.3489095162094945,0.049044697648059875,0.9608836752053003,0.9849949535399846
UHMK1,35.05860930171772,0.43458099999727495,0.15413067197553185,2.819562092522794,0.004808922608019605,0.024115750948500683
UAP1,32.89601786879696,-0.23318916567546252,0.15330212962193038,-1.5211084559004326,0.12823262283626674,0.30588662443753617
HSD17B7,26.76952882954607,0.23799198952181197,0.1899561778857719,1.2528783857976227,0.210249969031982,0.42209279368416225
RP11-267N12.3,0.7563765444661478,-1.2305475240285566,1.187470016141273,-1.036276712086816,0.3000730673567271,
NUF2,1.4955098930066566,0.08677035535545062,0.6562804811843936,0.13221535279985105,0.8948139579491599,0.9547632743765092
MGST3,128.11295496958587,-0.009755789286508313,0.16020648939000545,-0.0608950943476384,0.951442756340758,0.9805780832855883
ALDH9A1,37.9470110642533,-0.21079057588674818,0.1606218168334501,-1.3123408764907598,0.18940514592459523,0.3944693797429037
TMCO1,165.19505654061186,0.08319413474314315,0.08650415413027097,0.9617357175455055,0.33618237577901255,0.5683530720139763
UCK2,5.7681624316626685,-0.9945497420728788,0.42559770455607127,-2.3368306065237476,0.01944799371959449,0.07471119862320101
POGK,9.222618859019025,0.341696322669307,0.2688293516811598,1.2710528836693762,0.20370983560808553,0.413589527633459
TADA1,2.7870774367731275,-1.0809505480215926,0.5113197587119671,-2.114040245079803,0.03451183012390071,0.11652898816735399
GPA33,1.7447464144274192,-0.22381776580839796,0.7694030092366463,-0.29089796000467427,0.7711293615612662,0.8882961043615946
POU2F1,9.246469815915221,0.47317490311816285,0.33588633341306007,1.4087352060742244,0.15891348058220334,0.35059658741313543
CD247,101.79817955966442,0.3333775228127966,0.1626657779225385,2.049463181933394,0.04041684451780157,0.13080901805884224
RP11-104L21.3,0.7094089517653728,-0.013249720914218242,1.0313038687235352,-0.012847543111243904,0.9897494257002775,
CREG1,189.51173161822226,1.0762772145579809,0.22810018465689091,4.71844078590695,2.3765912092798648e-06,2.797445902589841e-05
RCSD1,27.520219713873225,0.5010795216828415,0.2438507360483867,2.0548616329926253,0.03989237116366181,0.12957103308427248
MPZL1,25.31626994197564,-0.5384453424650584,0.21188583871082897,-2.541204951407353,0.011047114153939974,0.04761487044078942
MPC2,82.40625305881558,0.07818466851642723,0.1402048814027696,0.5576458375356022,0.5770862495250179,0.7689082931627554
DCAF6,14.917475605816131,0.11913011907698746,0.2178449404941317,0.5468574060373763,0.584476700457501,0.7740873938971792
GPR161,0.9206628065163303,1.8713390997385089,0.9710436621060521,1.9271420768864782,0.05396192620063727,0.16312312213262706
TIPRL,109.07100546615021,0.5329899114109782,0.12780240186170144,4.170421710757373,3.0403649262052643e-05,0.0002842705267882227
SFT2D2,52.693884341721386,1.636141390781572,0.1976900781414865,8.276294926701318,1.2706705087978533e-16,4.319915640941699e-15
TBX19,1.2791666319115353,0.7440960280226784,0.812333486649707,0.9159982202525478,0.3596678283752913,0.5927849400851273
XCL2,17.690049173697894,0.4101175001865289,0.3987168042790879,1.0285934673058348,0.3036707490277152,0.5357119495481868
XCL1,11.046778310298192,0.24918528009945093,0.5402541133785694,0.4612371732648718,0.6446284544186855,0.8151499454258684
ATP1B1,3.983173373525892,0.9158286913659878,0.5486815868368848,1.6691442055595178,0.09508880437253414,0.24725589828624098
NME7,25.533909999207204,0.5743606476406109,0.1880365373566047,3.054516189858124,0.002254238472074956,0.012846560745038113
BLZF1,88.49195518512138,2.714436459260049,0.1860457678532961,14.590154296874314,3.244629787849564e-48,3.808790784751627e-46
SLC19A2,0.5310211958235409,0.26325021328997905,1.3229024603681918,0.1989944241366903,0.8422671062668369,
F5,2.8866323388878787,0.855977223222653,0.5855710536139145,1.4617819954382956,0.14380095944226937,0.32881063476248334
C1orf112,1.167149095470632,0.1780549793831637,0.7402020331457844,0.24054916280957497,0.8099045554211334,0.909819877870834
SELL,496.4324187995375,1.82639411607928,0.323466971633264,5.646307896158204,1.6393015019968575e-08,2.6939490749574394e-07
METTL18,19.892039503996177,0.04212536617233366,0.23834196703370011,0.17674338555063357,0.8597099605644156,0.93593340168555
SCYL3,7.792347270924128,0.7283347126739476,0.3245182878333471,2.244356450715579,0.024809476144627085,0.09027439716842044
KIFAP3,15.064836814165018,0.3295377021255923,0.2582233715945154,1.276173028377388,0.20189436077787937,0.4116354715262759
GORAB,10.342924846972101,-0.2076734186108597,0.30050175751795805,-0.6910888652571329,0.48950969723647897,0.7044038801677989
FMO4,0.9953571100618019,-0.04055711758299488,0.8583905966535018,-0.04724785865678137,0.9623156843955033,0.9852981584076215
PRRC2C,144.17478350587442,0.051339955182818926,0.0898269618203271,0.5715428212468066,0.5676317420947492,0.7626708416159644
VAMP4,35.06623873264306,0.23786508442619983,0.1997877590984068,1.190588880418033,0.23381501899139834,0.45374798827820434
METTL13,21.02371119266968,-0.1075377320579837,0.1970167094223765,-0.5458305154586544,0.5851824450566667,0.774477379877005
DNM3,0.6866372926846322,0.2959748155251591,0.9897463241164125,0.2990410858958108,0.7649086970385764,
PIGC,48.505080592771506,0.26584364336754196,0.13552857057676668,1.9615321126475078,0.049816982755155,0.15380653145717255
SUCO,16.905684669373848,0.21205064654783493,0.2293111668664045,0.9247288278436722,0.3551069801573121,0.5878811663968897
FASLG,27.518848158555496,1.3338097495038033,0.28637792653425587,4.657515911388709,3.2004769479745428e-06,3.63732365782739e-05
TNFSF4,4.496493782774437,0.21922282868213913,0.4115862776902943,0.5326291000573576,0.5942903540451243,0.7812159373748504
RP11-296O14.3,2.7614882771112947,-0.7966582866939256,0.5331270931788515,-1.4943121384878963,0.13509405393526772,0.31690212533450995
PRDX6,213.58557232939472,0.1261787211035096,0.07992440000592856,1.5787259096615058,0.11439893919769376,0.28184040979664376
KLHL20,12.458960367988002,-0.22793127865416615,0.2553508950550169,-0.8926198539662725,0.3720607832653756,0.6040421697269672
CENPL,4.6874149997442744,0.4295333701040407,0.39702509686204984,1.0818796431231301,0.2793060114391346,0.5071599744007735
DARS2,2.586584130168099,0.21715567932387506,0.5590879483074646,0.38841058903393244,0.6977122092457031,0.8491491807057409
ZBTB37,3.106638187207664,-0.17791771160528536,0.5256015921223448,-0.3385029921368109,0.7349841726423771,0.8704918355362153
RC3H1,7.709706805654218,0.0546399342843748,0.28733225975670845,0.19016289479865514,0.8491814861967054,0.930250053893815
RP11-160H22.5,0.28615177436405326,0.7930366256359401,1.601454582940838,0.4951976996935148,0.6204605742166993,
RABGAP1L,296.7481740296081,3.6827483236062073,0.18506537532486939,19.899715531019236,4.0924457437155386e-88,1.7984025462661062e-85
CACYBP,344.0623936823756,0.23284305761721436,0.08714190984601217,2.671998559919901,0.0075400972026927705,0.035124952222202487
MRPS14,67.7888085529911,0.002122247059017035,0.12050320621037336,0.017611540188499517,0.9859487503661886,0.9942445965574389
KIAA0040,60.417816705402345,4.115213619195122,0.31163653073529946,13.205170810640736,8.191369357720044e-40,7.307563716492356e-38
