kind,rank,target,source,ok,status_code,error_code,request_path,response_path,raw_path,raw_exists,elapsed_seconds,source_url
liana_interaction,7,MIF CD74_CXCR4,uniprot,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\requests\uniprot\liana_interaction-07-MIF_CD74_CXCR4.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\responses\uniprot\liana_interaction-07-MIF_CD74_CXCR4.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\raw\uniprot\liana_interaction-07-MIF_CD74_CXCR4.raw,True,2.847179699980188,https://rest.uniprot.org
liana_interaction,8,MIF CD74_CXCR4,string,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\requests\string\liana_interaction-08-MIF_CD74_CXCR4.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\responses\string\liana_interaction-08-MIF_CD74_CXCR4.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\raw\string\liana_interaction-08-MIF_CD74_CXCR4.raw,True,1.5300932000100147,https://string-db.org
liana_interaction,8,MIF CD74_CXCR4,uniprot,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\requests\uniprot\liana_interaction-08-MIF_CD74_CXCR4.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\responses\uniprot\liana_interaction-08-MIF_CD74_CXCR4.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\raw\uniprot\liana_interaction-08-MIF_CD74_CXCR4.raw,True,2.2058715000166558,https://rest.uniprot.org
liana_interaction,9,MIF CD74_CXCR4,string,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\requests\string\liana_interaction-09-MIF_CD74_CXCR4.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\responses\string\liana_interaction-09-MIF_CD74_CXCR4.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\raw\string\liana_interaction-09-MIF_CD74_CXCR4.raw,True,1.9099280999798793,https://string-db.org
liana_interaction,9,MIF CD74_CXCR4,uniprot,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\requests\uniprot\liana_interaction-09-MIF_CD74_CXCR4.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\responses\uniprot\liana_interaction-09-MIF_CD74_CXCR4.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\raw\uniprot\liana_interaction-09-MIF_CD74_CXCR4.raw,True,2.4558435000071768,https://rest.uniprot.org
liana_interaction,10,MIF CD74_CXCR4,string,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\requests\string\liana_interaction-10-MIF_CD74_CXCR4.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\responses\string\liana_interaction-10-MIF_CD74_CXCR4.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\raw\string\liana_interaction-10-MIF_CD74_CXCR4.raw,True,1.4750943999970332,https://string-db.org
liana_interaction,10,MIF CD74_CXCR4,uniprot,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\requests\uniprot\liana_interaction-10-MIF_CD74_CXCR4.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\responses\uniprot\liana_interaction-10-MIF_CD74_CXCR4.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\raw\uniprot\liana_interaction-10-MIF_CD74_CXCR4.raw,True,2.358326199988369,https://rest.uniprot.org
prespecified,1,CXCL9 CXCR3,string,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\requests\string\prespecified-01-CXCL9_CXCR3.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\responses\string\prespecified-01-CXCL9_CXCR3.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\raw\string\prespecified-01-CXCL9_CXCR3.raw,True,2.7093927999958396,https://string-db.org
prespecified,1,CXCL9 CXCR3,uniprot,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\requests\uniprot\prespecified-01-CXCL9_CXCR3.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\responses\uniprot\prespecified-01-CXCL9_CXCR3.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\raw\uniprot\prespecified-01-CXCL9_CXCR3.raw,True,2.128108200005954,https://rest.uniprot.org
prespecified,2,CXCL10 CXCR3,string,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\requests\string\prespecified-02-CXCL10_CXCR3.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\responses\string\prespecified-02-CXCL10_CXCR3.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\raw\string\prespecified-02-CXCL10_CXCR3.raw,True,1.7377255999890622,https://string-db.org
prespecified,2,CXCL10 CXCR3,uniprot,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\requests\uniprot\prespecified-02-CXCL10_CXCR3.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\responses\uniprot\prespecified-02-CXCL10_CXCR3.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\raw\uniprot\prespecified-02-CXCL10_CXCR3.raw,True,2.785918700014008,https://rest.uniprot.org
prespecified,3,CD274 PDCD1,string,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\requests\string\prespecified-03-CD274_PDCD1.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\responses\string\prespecified-03-CD274_PDCD1.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\raw\string\prespecified-03-CD274_PDCD1.raw,True,1.9799855999881402,https://string-db.org
prespecified,3,CD274 PDCD1,uniprot,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\requests\uniprot\prespecified-03-CD274_PDCD1.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\responses\uniprot\prespecified-03-CD274_PDCD1.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\raw\uniprot\prespecified-03-CD274_PDCD1.raw,True,2.173890499980189,https://rest.uniprot.org
prespecified,4,TGFB1 TGFBR1 TGFBR2,string,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\requests\string\prespecified-04-TGFB1_TGFBR1_TGFBR2.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\responses\string\prespecified-04-TGFB1_TGFBR1_TGFBR2.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\raw\string\prespecified-04-TGFB1_TGFBR1_TGFBR2.raw,True,2.079571100010071,https://string-db.org
prespecified,4,TGFB1 TGFBR1 TGFBR2,uniprot,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\requests\uniprot\prespecified-04-TGFB1_TGFBR1_TGFBR2.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\responses\uniprot\prespecified-04-TGFB1_TGFBR1_TGFBR2.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\raw\uniprot\prespecified-04-TGFB1_TGFBR1_TGFBR2.raw,True,2.27160899998853,https://rest.uniprot.org
prespecified,5,SPP1 CD44,string,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\requests\string\prespecified-05-SPP1_CD44.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\responses\string\prespecified-05-SPP1_CD44.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\raw\string\prespecified-05-SPP1_CD44.raw,True,1.6962149000028148,https://string-db.org
prespecified,5,SPP1 CD44,uniprot,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\requests\uniprot\prespecified-05-SPP1_CD44.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\responses\uniprot\prespecified-05-SPP1_CD44.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\raw\uniprot\prespecified-05-SPP1_CD44.raw,True,2.601499699987471,https://rest.uniprot.org
prespecified,6,HALLMARK_INTERFERON_GAMMA_RESPONSE,string,False,,network_error,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\requests\string\prespecified-06-HALLMARK_INTERFERON_GAMMA_RESPONSE.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\responses\string\prespecified-06-HALLMARK_INTERFERON_GAMMA_RESPONSE.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\raw\string\prespecified-06-HALLMARK_INTERFERON_GAMMA_RESPONSE.raw,False,2.279483499994967,https://string-db.org
prespecified,6,HALLMARK_INTERFERON_GAMMA_RESPONSE,uniprot,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\requests\uniprot\prespecified-06-HALLMARK_INTERFERON_GAMMA_RESPONSE.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\responses\uniprot\prespecified-06-HALLMARK_INTERFERON_GAMMA_RESPONSE.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\retry1\raw\uniprot\prespecified-06-HALLMARK_INTERFERON_GAMMA_RESPONSE.raw,True,2.6176573999982793,https://rest.uniprot.org
